stmPedRampID,stmPedRampCrossingLinkID1,stmPedRampCrossingLinkID2,stmPedRampCrossingLinkID3,stmPedRampCrossingLinkID4,stmPedRampLongitudeVideoLinear,stmPedRampLatitudeVideoLinear,stmPedRampWidth,stmPedRampSlope,stmPedRampCrossSlope,stmPedRampGutterSlope,stmPedRampPassingWidth,stmPedRampPassingCrossSlope,stmPedRampFlareSlopeLeft,stmPedRampFlareSlopeRight,stmPedRampSmooth,stmPedRampFlushAtTop,stmPedRampFlushAtBottom,stmPedRampFlushAtStreet,stmPedRampWarningSurfacePresent,stmPedRampWarningSurfaceCondition,stmPedRampTransitionSlopeLeft,stmPedRampTransitionSlopeRight,stmPedRampLandingCrossSlope
290169657,1221886304,,,,-84.1758185,33.9275072,,,,,,,,,,,,,,,,,
290184736,1216298352,,,,-84.2240791,33.9041972,,,-999,,,,,,,,,,,,,,
290199458,787984348,1232450601,,,-84.2494622,33.9246828,,-999,-999,,,,,,,,,,,,,,
290226258,1225936485,1231286560,,,-84.2363761,33.939569,,,,,,,,,-999,,,,,,,,
290246613,1221906017,,,,-84.2484771,33.9572506,,,,,,,-999,,,,,,-999,,,,
290250074,1122512512,,,,-83.990231,33.9482231,,,,,,,,,,,,,,,,,
290302611,401430348,1225345545,,,-84.0849414,33.9793358,,,,,,,,,,,,,,,,,
290316368,1225345571,,,,-84.0936254,33.9614181,,,,,,,,,,,,,-999,,,,
290331012,1225936475,1225936480,,,-84.2381991,33.9421614,,,,,,,,,,,,,,,,,
290374397,1226047104,,,,-84.0459779,33.970605,,,,,,,,,,,,,,,,,
290378175,1107975566,,,,-83.9851909,33.952595,,,,,,,,,,,,,,,,,
290409359,1221886390,1221886393,,,-84.2507276,33.9452241,,,,,,,,,-999,,,,-999,-999,,,
290418055,,,,,-83.9866014,33.9746615,,,,,,,,,,,,,,,,,
290418307,1232315180,,,,-84.1528618,33.9530713,,-999,-999,,,,-999,-999,,,,,-999,,,,
290452785,1221906004,,,,-84.2508123,33.9520221,,,,,,,-999,,,,,,-999,,,,
290458546,1226002448,,,,-84.2183115,33.9389664,-999,,,,,,-999,-999,,,,,-999,,,,
290482527,640569691,1219023703,,,-84.1395006,33.8960557,,,,,,,,,,,,,,-999,,,
290517256,1219092596,,,,-84.1260634,33.9462535,,,,,,,,,,,,,,,,,
290534387,1225774841,1225774843,,,-84.1122592,33.9080953,,,,,,,,,,,,,,,,,
290541296,1082155269,1206034371,,,-83.9910996,33.9548964,,,,,-999,-999,,,-999,,,-999,,-999,,,
290543162,1225345551,1225345555,,,-84.0836234,33.9750866,,,,,,,,,,,,,-999,,,,
290550552,1227457277,,,,-84.0267588,33.9533979,,,,,,,,,,,,,-999,,,,
290569863,1219898544,,,,-84.1337008,33.946802,,,,,,,,,,,,,,,,,
290576969,1228682609,,,,-84.2277199,33.9473426,,,,,,,,,,,,,,,,,
290602077,1217121600,,,,-84.1825669,33.8907254,,,,,,,,,,,,,,,,,
290608187,1250874755,,,,-84.1427486,33.9073441,,,,,,,,,,,,,,,,,
290618270,1226027002,,,,-84.0154534,33.9668535,,,,,,,,,,,,,,,,,
290625437,1219877344,,,,-84.1139781,33.9207204,,,-999,,,,-999,-999,,,,,-999,,,,
290645156,1107979520,,,,-83.9859988,33.9521875,,-999,-999,,,,,,,,,,,,,,
290655662,1216918273,,,,-84.2035999,33.8861807,,,,,,,,,,,,,,,,,
290674585,1216892808,,,,-84.2101601,33.8944123,,-999,,,,,,,-999,-999,-999,-999,-999,-999,,,
290736025,1215870714,,,,-84.09576,33.965371,,,,,,,,,,,,,-999,,,,
290752411,1246168352,,,,-84.0686332,33.9518196,,,,,,,,,,,,,,,,,
290761019,1222602872,,,,-84.0158548,33.940068,,,,,,,,,,,,,,,,,
290764857,1221779810,,,,-84.218135,33.9663104,,,,-999,,,,,,,,,,,,,-999
290782705,1215630475,,,,-84.1007104,33.9821231,,,,,,,,,,,,,,,,,
290794628,1024438786,,,,-83.9885236,33.9571957,,,-999,,,,,,,,,,,,,,
290893982,783717510,,,,-83.9890791,33.9504761,,,-999,,,,-999,,,,,,,,,,
290942331,1231241067,,,,-84.0082307,33.9687427,,,,,,,,,,,,,-999,,,,
290948856,1219098178,,,,-84.1586743,33.9359683,,,,,,,,,-999,,,,,,,,
290970727,1219896978,1219896979,,,-84.1461314,33.9305814,,,,,,,,,,,,,-999,-999,,,
290979144,1226026920,,,,-84.0270464,33.9689164,,,,,,,,,,,,,,,,,
290991337,1233358913,,,,-84.0059125,33.9197656,,,-999,,,,,,,,,,,,,,
291014627,1221816458,,,,-84.1322002,33.9540885,,,,,,,,,,,,,,,,,
291023641,1138191499,,,,-83.9949282,33.9401704,,,,,,,,,,,,,,,,,
291054134,1106984969,1108386720,,,-84.0154706,33.9204597,,,,,,,,,,,,,,,,,
291071641,1224615479,,,,-84.194935,33.9270642,,,,,,,,,,,,,-999,,,,
291078100,1219098146,,,,-84.159777,33.9369059,,,,,,,,,,,,,,,,,
291089453,1221906033,,,,-84.2405011,33.9435091,,,,,,,,,,,,,,,,,
291121811,1215636398,,,,-84.0907028,33.9909073,,,,,,,,,,,,,,,,,
291137894,1227258677,,,,-84.0263298,33.9530476,,,,,,,,,,,,,-999,,,,
291138449,1219092639,,,,-84.1303171,33.9456783,,,,,,,,,,,,,-999,,,,
291171661,1220419540,,,,-84.2368393,33.9618811,,,-999,-999,,,,,,-999,,-999,,,,,
291181387,1221795287,,,,-84.2313614,33.9490311,,,,,,,,,,,,,-999,-999,,,
291182088,634430273,,,,-83.989129,33.9529807,,,,,,,,,,,,,,,,,
291223279,1221540582,1221540583,,,-84.2086477,33.9612545,,,,,,,-999,,-999,,,,,,,,
291238567,1108392024,1215573686,,,-84.0232082,33.9262876,,-999,,,,,,,,,,,,,,,
291251740,1227465599,,,,-84.0395337,33.9675154,,,,,,,-999,,,,,,-999,,,,
291271129,1224622485,,,,-84.1903067,33.9223314,,,-999,,,,-999,-999,,,,,,,,,
291312727,1233229873,,,,-84.1945163,33.9265371,,,,,,,,,-999,-999,,-999,-999,,,,
291315427,1219010834,1219010835,,,-84.1238692,33.9437566,,,,,,,,,,,,,,,,,
291318234,1216674580,,,,-84.1395906,33.8917501,,,,,,,,,,,,,,,,,
291332324,1226039572,,,,-84.0813712,33.9870145,,,,,,,,,,,,,,,,,
291340701,1218897282,,,,-84.1882981,33.867256,,,,,,,,,,,,,,,,,
291399352,1227465620,,,,-84.015765,33.9669324,,,,,,,,,,,-999,,,,,,
291429339,1218923650,,,,-84.1502741,33.9523998,,,,,,,,-999,,,,,-999,,,,
291429787,1215636092,,,,-84.0935032,33.9938154,,,,-999,,,,,,,,,,,,,
291436500,1221785208,,,,-84.2342703,33.9517713,,,,,,,,,,,,,,,,,
291439853,1219095991,,,,-84.0826179,33.952209,,,,,,,,,,,,,,,,,
291475267,1203732334,,,,-84.2109593,33.9390385,,,,,,,,,,,,,,,,,
291492031,1218789666,,,,-84.0203659,33.9697416,,,,,,,,,,,,,,,,,
291494866,1227925178,1227925179,,,-84.0581529,33.9522797,,,,,,,,,,,,,-999,,,,
291535603,1221625817,,,,-84.0200531,33.9390934,,,,,,,,,,,,,,,,,
291538239,1218923658,,,,-84.1476274,33.9594868,,,,,,,,,,,,,,,,,
291544932,1030139723,,,,-83.979549,33.9568768,,,,,,,,,,,,,,,,,
291551982,1232820530,,,,-84.1296326,33.9639281,,,,,,,,,,,,,-999,,,,
291618218,1215868760,,,,-84.1077853,33.9787585,,,,,,,,,,,,,,,,,
291661314,1226039596,1226039598,,,-84.066366,33.9655599,,,,,,,,,,,,,,,,,
291689408,1225091577,,,,-84.1601816,33.9368073,,,,,,,,,,,,,,,,,
291764907,1201821869,,,,-84.0075816,33.9462005,,-999,-999,,,,-999,-999,,,,,-999,,,,
291778694,1221540582,,,,-84.2086031,33.9608814,,,,,,,,,-999,,,,,,,,
291779038,1222257210,,,,-84.2532535,33.9648959,,,,,,,,,,,,,,,,,
291799747,1106973015,1106973016,,,-84.020388,33.9258977,,,,,,,,,,,,,,,,,
291863101,1236967496,,,,-84.0091262,33.9734283,,,,,,,,,,,,,,,,,
291941569,401438097,,,,-84.0879911,33.9895536,,,,,,,,,,,,,,,,,
291943208,1220151623,,,,-84.2158092,33.9807437,,,,,,,,,,,,,,,,,
291943321,1225774849,,,,-84.1140431,33.9111868,,,,,,,,,,,,,,,,,
291954684,1225050093,1225050101,,,-84.1013385,33.9518556,,,,,,,,-999,,,,,-999,,,,
291964565,1224877713,,,,-84.21436,33.9364767,,,,,,,,,,,,,,,,,
292009540,1219102726,,,,-84.1218467,33.9032473,,,,,,,,,,,,,,,,,
292011484,1111523186,1111523188,,,-84.1259889,33.9642942,,-999,,,,,,,,,,,-999,,,,
292015295,640604556,1229209464,,,-84.157709,33.9099279,,,,,,,,,,,,,,,,,
292036646,1216291167,1249736460,,,-84.2103319,33.8950702,,,,,,,,,,,,,,-999,,,
292041302,280810277,400808119,,,-84.217479,33.9774961,,,,,,,,,,,,,,,,,
292069202,1226002560,,,,-84.217664,33.9547299,,,,,,,,,,,,,,,,,
292094419,1215635027,,,,-83.9856934,33.9554525,,,-999,,,,-999,-999,,,,,,,,,-999
292131910,1227227168,,,,-83.9968746,33.9157979,,,,,,,,,,,,,-999,,,,
292139251,1227256842,,,,-83.9977688,33.9241174,,,,,,,,,,,,,,-999,,,
292196806,1226047081,,,,-84.0551732,33.9730252,,,,,,,,,-999,,,-999,,,,,
292203523,1226002550,,,,-84.2125278,33.9539081,,,,,,,,,,,,,-999,,,,
292209942,1251212197,1251212198,,,-84.1361003,33.8867432,,,-999,,,,,,,,,,,,,,
292223106,1216635549,,,,-84.2054398,33.9018062,,,,,,,,,,,,,,,,,
292239146,1230755621,,,,-84.1722421,33.8744469,,,,,,,,,,,,,,,,,
292239770,1221905994,,,,-84.2519295,33.9495836,,,,,,,,,,,,,-999,,,,
292257606,1219620746,,,,-84.1774071,33.966289,,,,,,,,,,,,,,,,,
292325287,1215621832,,,,-84.0866652,33.9917896,,,,,,,,,,,,,,,,,
292327875,1225345558,,,,-84.0856247,33.9714678,,,,,,,,,,,,,-999,,,,
292344150,1201583906,,,,-83.9839138,33.9437451,,-999,,,,,-999,,-999,,,,-999,,,,
292359652,1213950085,,,,-83.9893387,33.9668424,,,,,,,,,,,,,,,,,
292371413,1226002554,,,,-84.2153275,33.954403,,,,,,,,,,,,,,,,,
292377884,647409892,1218868875,,,-84.1282072,33.949938,,,,,,,,,,,,,,,,,
292382913,647409908,,,,-84.1346458,33.9423486,,,,,,,,,,,,,-999,,,,
292417160,1221784192,,,,-84.017512,33.9672115,,,,,,,,,,,,,,,,,
292430747,1226023530,,,,-84.1582987,33.9801611,,,,,,,,,,,,,,-999,,,
292437115,1226027003,,,,-84.0153637,33.9671379,,,,,,,,,,,,,,,,,
292450509,680165735,,,,-84.1333203,33.9019783,,-999,,,,,-999,-999,,,,,-999,,,,
292471630,635457783,1227929166,,,-83.9849084,33.9818662,,,,,,,,,,,,,,,,,
292472461,1224659915,,,,-84.2211939,33.9699636,,,,,,,,,,,,,,,,,
292524571,1217381569,,,,-84.2125029,33.8952064,,,,,,,,,,,,,,,,,
292583592,1201834163,,,,-83.9911938,33.9560503,-999,-999,-999,,,,,,-999,,,-999,,,,,-999
292590728,1028778667,,,,-84.0104301,33.9206615,,,,,,,,,,,,,-999,,,,
292604057,1222144496,,,,-84.237257,33.9566085,,,,,,,-999,-999,,,,,-999,,,,
292614657,1218828557,,,,-84.1582922,33.9802013,,,,,,,,,,,,,,,,,
292615913,1215625033,,,,-84.0999914,33.9780752,,,,,,,,,,,,,,,,,
292621419,1223039199,,,,-84.2801427,33.8978446,,,,,,,,,,,,,,,,,
292635509,1226064463,,,,-84.0558233,33.9556831,,,,,,,-999,-999,-999,,,,-999,-999,,,
292636075,1216329265,,,,-84.2208646,33.8995713,,,,,,,,,,,,,,,,,
292647100,1226039566,,,,-84.0856128,33.9878759,,,,,,,,,,,,,,,,,
292654897,1107975506,,,,-83.9867977,33.9513718,,-999,-999,,,,,,,,,,-999,,,,
292666993,1227193441,,,,-84.0322452,33.9736538,,,,-999,,,,,,,,-999,,,,,
292699694,1226039576,,,,-84.0746962,33.9795163,,,,,,,,,,,,,,,,,
292705870,1232605412,,,,-84.1906645,33.9667834,,,,,,,-999,-999,,,,,-999,,,,
292742114,1220389480,,,,-84.0801057,33.9597333,,,,,,,,,,,,,,,,,
292751181,1028778654,1102726053,,,-84.0002701,33.9173382,,,,,,,,,,,,,,,,,
292753071,1216291177,,,,-84.2150079,33.8893356,,,,,,,,,,-999,,,-999,,,,
292757314,1213947787,,,,-83.9908031,33.9697516,,,,,,,,,,,,,,,,,
292775564,1216329251,,,,-84.2168338,33.8951279,,,,,,,,,,,,,,,,,
292813751,1221867888,,,,-84.1886967,33.91296,,,,,,,,,,,,,,,,,
292819075,1221784190,,,,-84.0176759,33.9673053,,,,,,,,,,,,,,,,,
292826710,1221877435,,,,-84.1475333,33.9269951,,-999,,,,,,,,-999,,,,,,,
292835004,408343917,,,,-84.2838374,33.9095771,,,,,,,,,,,,,,,,,
292844792,1225088160,,,,-84.2045969,33.9453,,,,,,,,,,,,,,,,,
292854206,1219098196,,,,-84.1555056,33.9363683,,,,,,,,,,,,,,,,,
292862205,1221540598,,,,-84.2126147,33.9692236,,,,,,,,,,,,,,,,,
292882451,1219098158,,,,-84.1673418,33.9401192,-999,-999,,,,,,,,,-999,-999,,,,,
292918199,1228681376,,,,-84.2122883,33.9403773,,,,,,,,,,,,,,,,,
292946957,1217121595,,,,-84.1845768,33.8938087,,,,,,,,,,,,,,,,,
292966670,1217121590,,,,-84.1890285,33.895543,,,,,,,,,,,,,,,,,
293007213,1224628214,,,,-84.2101843,33.919655,,,,,,,,,,,,,,,,,
293022457,1227905192,,,,-84.1595531,33.9110294,,,,,,,,,,,,-999,,-999,,,
293059841,1250871627,,,,-84.1718775,33.9226013,,,,,,,,,,,,,,,,,
293069081,1249379789,,,,-84.0771706,33.9689203,,,,,,,-999,,,,,,-999,,,,
293105797,643859302,1221874615,,,-84.2266084,33.9702246,,,,,,,,,,,,,-999,,,,
293153731,1216141362,,,,-84.1256061,33.8902045,,,,,,,,,,,,,,,,,
293193279,1221816494,,,,-84.1411657,33.9550964,,,,,,,,,,,,,-999,,,,
293230209,401438109,1245738543,,,-84.0900765,33.9915164,,,,,,,,,,,,,,,,,
293233520,1217565807,,,,-84.1602291,33.8848842,,,,,,,,,,,,,-999,,,,
293236410,647351700,1221857746,,,-84.137581,33.9624158,,,,,-999,,,,,,,,,,,,
293249756,1223039210,,,,-84.2833685,33.8942832,,,,,,,,,,,,,,,,,
293252054,451716624,1221785215,,,-84.2353698,33.9501621,,,,-999,,,,,-999,,-999,,,-999,,,
293252217,1230939159,,,,-84.2425406,33.927451,,,,,,,-999,-999,,,-999,,-999,,,,
293259039,1232563318,,,,-84.2743456,33.8983888,,,,,,,,,,,,,-999,,,,
293259278,1221886293,,,,-84.1765361,33.9293215,,,,,,,,,,,,,,,,,
293279985,1228959076,,,,-84.1667099,33.8984104,,,-999,,,,,,,,,,,,,,
293306298,1224631218,,,,-84.1911419,33.9500808,,,-999,,,,,,,,,,,,,,
293323954,1216305487,,,,-84.2217121,33.9020451,,,,,,,,,,,,,,,,,
293364554,1201813129,,,,-83.9908448,33.9586036,,,-999,,,,,,,,,,,,,,
293386085,1227072572,,,,-84.2126557,33.9211882,,,,,,,-999,-999,-999,,,,-999,,,,
293396037,1220383476,1220383477,,,-84.0912208,33.9489047,,,-999,,,,,,,,,,,,,,
293457297,1226064446,,,,-84.0588506,33.9575217,,,,,,,,,,,,,,,,,
293471383,1223258420,,,,-84.2613791,33.9461382,,,,,,,,,,,,,,,,,
293488324,1201821867,,,,-84.0057385,33.9471321,,,-999,,,,,,,,-999,,-999,,,,
293508594,1219877509,,,,-84.2054791,33.9017469,,,,,,,,,,,,,,,,,
293518317,783720560,,,,-83.9813617,33.951901,,,,,,,,,,,,,,,,,-999
293582346,1226002577,,,,-84.2289832,33.9454214,,,,,,,,,,,,,,,,,
293595670,646611628,,,,-84.1498362,33.9722891,,,,,,,,,,,,,,,,,
293618717,1221883479,,,,-84.1762184,33.932656,,,,,,,,,,,,,-999,,,,
293653872,1224622503,,,,-84.1937988,33.9395984,,,,,,,,,,,,,,,,,
293674630,1219887642,,,,-84.2000029,33.9141555,,,,,,,,,,,,,-999,,,,
293732264,1231178259,,,,-84.0172193,33.9189109,,,,,,,,,,,,,,,,,
293738962,1216291146,1216635552,,,-84.2072035,33.8995033,,,-999,,,,,,,-999,,,-999,,,,
293765527,1223312549,,,,-83.988995,33.9275634,,,,,,,,,,,,,,,,,
293780155,1219397293,,,,-84.1555371,33.9034825,,,,,,,,,,,,,,,,,
293793642,1216635562,1225070394,,,-84.203308,33.8991257,,,,,,,,,-999,,,,,,,,
293833574,1221625819,,,,-84.0198326,33.9390834,,,,,,,,,,,,,,,,,
293854382,1216674577,,,,-84.1393446,33.8916723,,,,,,,,,,,,,,,,,
293854845,1227925179,,,,-84.0582145,33.952213,,,,,,,-999,-999,,,,,-999,-999,,,
293885733,1218891664,,,,-84.1072965,33.9081976,,,,,,,,,,,,-999,,,,,
293889887,640599516,1219023701,,,-84.1400219,33.8958955,,,,,,,,,,,,,,,,,
293917908,1221867888,,,,-84.1888305,33.912874,,,,,,,,,,,,,,,,,
293944556,1217121559,,,,-84.1906457,33.8860651,,,,,,,,,,,,-999,-999,,,,
293974130,1219896981,,,,-84.1467256,33.9306376,,,,,,,,,,,,,-999,,,,
293983726,1220602793,,,,-84.2145844,33.9772415,,,,,,,,,,,,,-999,,,,
294008222,1232067612,,,,-84.2886918,33.8963935,,,,,,,,,,,,,-999,,,,
294037779,1221906024,,,,-84.2430116,33.9620081,,,,,,,,,,,,,-999,,,,
294056835,787989912,,,,-84.2161452,33.9345438,,,,-999,,,,,,,,,,,,,
294092432,1106973000,,,,-84.0215726,33.9267802,,,,,,,,,,,,,-999,,,,
294099781,1221857727,,,,-84.1359999,33.9606539,,,,,,,,,,,,,,,,,
294100865,1231178272,,,,-84.0140738,33.9220578,,,,,,,,,,,,,,,,,
294124137,1216291098,,,,-84.207191,33.9101633,,-999,-999,,,,,,,,,-999,-999,-999,,,
294139154,1106984986,,,,-84.0174876,33.9236551,,,,,,,,,,,,,,,,,
294165540,1201768284,,,,-83.995086,33.9528769,,,,,,,,,,,,,,,,,
294174690,1226026928,,,,-84.0298995,33.9690946,,,,,,,,,,,,,-999,,,,
294188234,1230225491,,,,-84.1185888,33.9034571,,,,,,,,,,,,,,,,,
294195548,1225566965,,,,-84.1392252,33.9211491,,,,,,,,,,,,,-999,,,,
294271741,1223051939,,,,-84.2667965,33.9092431,,,,,,,-999,,-999,,,,,,,,
294271976,1213947783,,,,-83.9897547,33.969777,,,-999,,,,,,,,,,,,,,
294314216,1227925196,,,,-84.0662001,33.9512105,,,,,,,,,,,,,-999,,,,
294315986,1220033056,,,,-84.0216447,33.9833657,,,,,,,,,,,,-999,-999,,,,
294321263,1220033068,,,,-84.017991,33.9716256,,,,,,,,,,,,,,,,,
294342564,1107975547,,,,-83.9859302,33.9532591,,,,,,,,,,,,,-999,,,,
294354434,1220419601,,,,-84.2223779,33.9684272,,-999,,,,,,,,,,,-999,,,,
294370095,1250871627,,,,-84.1719537,33.9226195,,,,,,,,,,,,,,,,,
294375607,1215873187,,,,-84.1182937,33.9676866,,,-999,,,,,,,,,,,,,,
294376901,1220176411,,,,-84.2085862,33.9715731,,,,,,,-999,-999,,,,,,,,,
294385254,1220161995,,,,-84.1107616,33.958257,,,,,,,,,,,,,,,,,
294394133,1107975568,,,,-83.9854965,33.9527973,,,,,,,,,,,,,-999,,,,
294417621,1220175336,,,,-84.2049606,33.9692614,,,,,,,,,,,,,-999,,,,
294425052,783717516,1101523362,,,-83.9876721,33.9503353,,,,,,,,,,,,,,,,,
294437885,1221785205,,,,-84.2335321,33.9533097,,,,,,,,,,,,,,,,,
294440803,1106984986,,,,-84.0174347,33.9236024,,,,,,,,,,,,,,,,,
294453658,1041550510,,,,-84.1419646,33.9656081,,,,,,,,,,,,,,,,,
294478459,1221905998,,,,-84.2516228,33.9507601,,,,,,,,,,,,,-999,,,,
294480243,1228776633,1228776636,,,-84.209044,33.9633196,,-999,,,,,-999,-999,,,,,-999,,,,
294500495,1218895458,,,,-84.1188893,33.8993607,,,,,,,,,,,,,,,,,
294509494,1220354494,,,,-84.2081034,33.8981955,,,,,,,,,,,,,,,,,
294520392,1251480806,,,,-84.2050414,33.9402671,,,,,,,,,,,,,,,,,
294526188,634432392,1202055162,,,-83.985554,33.9574466,,,,,,,,,,,,,,,,,
294534903,401029999,1224659912,,,-84.232595,33.956135,,,,,,,,,,,,,,,,,
294543742,660350714,1226047070,,,-84.0659957,33.9748138,,,,,,,-999,,,,,,,,,,
294556094,1106973000,,,,-84.0215184,33.9267295,,,,,,,,,,,,,-999,,,,
294560794,1219877342,1225774854,,,-84.1134035,33.9188777,,,,,,,,,,,,,,-999,,,
294624243,1225326692,,,,-84.0735657,33.9757973,,,,,,,,,,,,,,,,,
294632866,1215624632,,,,-84.0963178,33.9780605,,,,,,,,,,,,,,,,,
294656740,1226039563,,,,-84.091559,33.9961016,,-999,,,,,,,-999,,,,-999,,,,
294667737,1221861575,,,,-84.2144659,33.9797653,,,,,,,,,,,,,,,,,
294673326,1226002525,,,,-84.2127796,33.9455985,,,,,,,,,,,,,,,,,
294684545,1225928998,,,,-84.216442,33.9368749,,,,,,,,,,,,,,,,,
294701696,1107979520,,,,-83.9860806,33.9521778,,,,,,,,,,,,,-999,,,,
294742515,1236742422,,,,-83.9838771,33.9812808,,,,,,,,,,,,,,,,,
294752523,1226039569,,,,-84.0853719,33.9878329,,,,,,,,,,,,,,,,,
294756375,643832722,1221605523,,,-84.2216691,33.9700064,,,,,,,-999,-999,,,,-999,-999,,,,
294767961,1226002484,,,,-84.2164358,33.9411883,,,,,,,,,,,,,,,,,
294772631,1249343345,,,,-84.0643051,33.9475016,,,,,,,,,,,,,-999,-999,,,
294831177,1219397291,,,,-84.157326,33.9026056,,,,,,,,,,,,,,,,,
294832859,1220338547,,,,-84.1984716,33.9699121,,,,,,,,,,,,,-999,,,,
294849249,401438101,,,,-84.0882724,33.9892161,,,,,,,,,,,,,,,,,
294851439,1219887646,,,,-84.2009294,33.9135513,,,,,,,,,,,,,,,,,
294883052,1225051747,,,,-84.0936819,33.9616599,,,,,,,,,,,,,-999,,,,
294898299,1221886380,,,,-84.2482667,33.9399069,,,,,,,-999,-999,,,,,,,,,
294973548,1216144397,,,,-84.1245974,33.9014891,,,,,,,,,,,,,,,,,
294979200,1201573724,1201573725,,,-83.9933743,33.9441448,,,,,,,,,-999,,,-999,,,,,
294982148,1244771003,,,,-84.0235946,33.9654083,,,,,,,,,,,,,,,,,
295002357,1217862671,,,,-84.1399666,33.9724242,,,,,,,,,,-999,,-999,,,,,
295075564,1201573725,,,,-83.9932294,33.9440635,,-999,,,,,,,,,,,,,,,
295082282,1220338563,,,,-84.1919105,33.9695287,,,,,,,,,-999,,,,,,,,
295129876,1227417779,,,,-83.9955762,33.9801645,,,,,,,,,,,,,,,,,
295135843,1251831907,1251831913,,,-84.0692456,33.9744195,,,,,,,,,,,,,,,,,
295138431,1225326319,,,,-84.2129166,33.9423618,,,,,,,,,,,,,-999,,,,
295148899,1224877755,,,,-84.206853,33.9422871,,,,,,,,,,,,,,,,,
295165429,1221795285,,,,-84.231524,33.9490545,,,,,,,,,,,,,,,,,
295219131,1233229442,,,,-84.2143659,33.9296905,,,,,,,-999,-999,,,,,-999,,,,
295266625,1219887604,1219887605,,,-84.1958739,33.9161249,,,,,,,,,,,,,,,,,
295267319,1225326319,1225326324,,,-84.2129862,33.9422669,,,,,,,,,,,,,,,,,
295268782,1222604720,1222604721,,,-84.0022025,33.9265904,,,,,,,,,,,,,-999,,,,
295270739,401611599,1215624152,,,-84.0932617,33.9776391,,,,,,,,,,,,,,,,,
295300449,1230951920,,,,-84.2433886,33.9272598,,,,,,,,,-999,,,-999,-999,-999,,,
295304008,1220161995,,,,-84.1107801,33.9583395,,,,,,,,,,,,,,,,,
295342186,1225566987,,,,-84.1324217,33.9123545,,,,,,,,,,,,,,-999,,,
295344960,1225326668,,,,-84.0793727,33.9771804,,,,,,,,,,,,,,,,,
295345698,1224615461,,,,-84.2039635,33.940862,,,,,,,,,,,,,,,,,
295391189,1220380968,,,,-84.0830511,33.9496642,,,,,,,,,,,,,-999,,,,
295462328,1223601983,,,,-84.1200617,33.9339121,,,,,,,,,,,,-999,-999,,,,
295484085,1107965616,,,,-83.9998161,33.9322123,,,,,,,,,,,,,,,,,
295508265,1226023529,,,,-84.1580702,33.9803316,,,,,,,,,,,,,,,,,
295509758,1221886386,,,,-84.2501538,33.9431175,,,-999,,,,,,,,,,,,,,
295516012,1215636400,,,,-84.0913517,33.990474,,,,,,,,,,,,,,,,,
295516292,1226002475,,,,-84.2203119,33.9422791,,,,,,,,,,,,,,,,,
295527172,1225091572,,,,-84.1773292,33.9304152,,,,,,,,,,,,,,,,,
295532506,1241260715,,,,-84.1473185,33.9512104,,,-999,,,,-999,-999,,,,-999,-999,,,,
295564732,1226026981,,,,-84.0236429,33.9654105,,,,,,,,,,,,,,,,,
295589439,1220175348,,,,-84.2085228,33.9630681,,,,,,,-999,-999,,,,,-999,,,,
295608996,1213947784,,,,-83.9902854,33.9696537,,,,,,,,,,,,,,,,,
295647021,1221861536,,,,-84.2153073,33.9694746,,,,,,,,,,,,,,,,,
295704354,1228968771,,,,-84.1733433,33.9022174,,,,,,,-999,-999,-999,,,,-999,-999,,,
295705525,1213950109,,,,-83.9853292,33.9785232,,,,,,,,,,,,,,,,,
295711338,1232605417,,,,-84.186869,33.9672954,,,,,,,,,,,,,,,,,
295722279,1215870630,,,,-84.0967337,33.9683899,,,,,,,,,,,,,,,,,
295744588,1215630475,,,,-84.1007749,33.9822488,,,,,,,,,,,,,,,,,
295759690,1232825254,,,,-84.1298793,33.9565711,,,,,,,,,,,,,,,,,
295776283,1249787256,,,,-84.12389,33.9516126,,,,,,,,,,,,,,,,,
295778444,1221795304,,,,-84.2201546,33.9549429,,,,,,,,,,,,,-999,,,,
295778556,1227246378,,,,-84.0267983,33.9533877,,,,,,,,,,,,,-999,,,,
295811056,1219071045,,,,-84.1701316,33.9715473,,,,,,,,,,,,,,,,,
295817364,1250984645,1250984646,,,-84.2204659,33.9365242,,,,,,,,,,,,,,,,,
295825664,1215873562,,,,-84.1151292,33.9707601,,,,,,,,,,,,,,,,,
295869737,1220338565,,,,-84.192072,33.9693867,,,,,,,,,,,,,-999,,,,
295884903,1097857651,,,,-83.9873112,33.9563623,,,-999,,,,,,,,,,-999,,,,
295910643,1217565823,,,,-84.1660899,33.8855213,,,,,,,,,,,,,-999,,,,
295927980,1225566965,1229585057,,,-84.1392203,33.9213053,,,,,,,,,,,,,-999,,,,
295962004,1216329253,,,,-84.2183406,33.8954059,,,,,,,,,,,,,,,,,
295966745,1225345551,1225345553,,,-84.0833337,33.9749601,,,,,,,,,,,,,-999,,,,
295975284,1220159723,1220163044,,,-84.1132233,33.9553617,,,,,,,,,,,,,-999,,,,
295999086,1218866248,,,,-84.18803,33.8723142,,,,,-999,,-999,-999,,,,,-999,,,,
296139149,680165740,,,,-84.1346536,33.902082,,,,,,,,,,,,,,,,,
296212021,401638081,,,,-84.1112681,33.9787024,,,,,,,-999,-999,,,,,,,,,
296239061,1250984667,,,,-84.2191476,33.9373076,,,,,,,,,,,,,,,,,
296240457,1215635459,,,,-84.0986025,33.9841694,,,,,,,,,,,,,,,,,
